Year,Partner Region,Trade Flow,Product,NACE Rev 2 Activity,VALUE
2020,EU27 countries (from 2020),Imports,Machinery and equipment n.e.c. (C28),Rubber and plastic products (C22),15296.456
2020,EU27 countries (from 2020),Imports,Machinery and equipment n.e.c. (C28),Other non-metallic mineral products (C23),7636.666
2020,EU27 countries (from 2020),Imports,Machinery and equipment n.e.c. (C28),Basic metals (C24),8400.972
2020,EU27 countries (from 2020),Imports,Machinery and equipment n.e.c. (C28),"Fabricated metal products, except machinery and equipment (C25)",33689.796
2020,EU27 countries (from 2020),Imports,Machinery and equipment n.e.c. (C28),Electrical equipment (C27),3008.705
2020,EU27 countries (from 2020),Imports,Machinery and equipment n.e.c. (C28),Machinery and equipment n.e.c. (C28),331350.878
2020,EU27 countries (from 2020),Imports,Machinery and equipment n.e.c. (C28),Furniture (C31),142.26
2020,EU27 countries (from 2020),Imports,Machinery and equipment n.e.c. (C28),Other manufacturing (C32),31073.717
2020,EU27 countries (from 2020),Imports,Machinery and equipment n.e.c. (C28),Repair and installation of machinery and equipment (C33),23527.189
2020,EU27 countries (from 2020),Imports,Machinery and equipment n.e.c. (C28),"Water supply; sewerage, waste management and remediation activities (E)",2495.887
2020,EU27 countries (from 2020),Imports,Machinery and equipment n.e.c. (C28),Construction (F),83404.411
2020,EU27 countries (from 2020),Imports,Machinery and equipment n.e.c. (C28),Wholesale and retail trade and repair of motor vehicles and motorcycles (G45),66788.031
2020,EU27 countries (from 2020),Imports,Machinery and equipment n.e.c. (C28),"Wholesale trade, except of motor vehicles and motorcycles (G46)",748459.82
2020,EU27 countries (from 2020),Imports,Machinery and equipment n.e.c. (C28),"Retail trade, except of motor vehicles and motorcycles (G47)",33513.062
2020,EU27 countries (from 2020),Imports,Machinery and equipment n.e.c. (C28),Transportation and storage (H),7094.377
2020,EU27 countries (from 2020),Imports,Machinery and equipment n.e.c. (C28),Information and communication (J),7817.543
2020,EU27 countries (from 2020),Imports,Machinery and equipment n.e.c. (C28),Financial and insurance activities (K),13710.471
2020,EU27 countries (from 2020),Imports,Machinery and equipment n.e.c. (C28),Real estate activities (L),258.555
2020,EU27 countries (from 2020),Imports,Machinery and equipment n.e.c. (C28),"Professional, scientific and technical activities (M)",40642.915
2020,EU27 countries (from 2020),Imports,Machinery and equipment n.e.c. (C28),Administrative and support service activities (N),34464.933
2020,EU27 countries (from 2020),Imports,"Motor vehicles, trailers and semi-trailers (C29)",Food products (C10),206.819
2020,EU27 countries (from 2020),Imports,"Motor vehicles, trailers and semi-trailers (C29)","Fabricated metal products, except machinery and equipment (C25)",334.884
2020,EU27 countries (from 2020),Imports,"Motor vehicles, trailers and semi-trailers (C29)",Machinery and equipment n.e.c. (C28),2793.912
2020,EU27 countries (from 2020),Imports,"Motor vehicles, trailers and semi-trailers (C29)","Motor vehicles, trailers and semi-trailers (C29)",32474.607
2020,EU27 countries (from 2020),Imports,"Motor vehicles, trailers and semi-trailers (C29)",Repair and installation of machinery and equipment (C33),667.059
2020,EU27 countries (from 2020),Imports,"Motor vehicles, trailers and semi-trailers (C29)",Construction (F),300.039
2020,EU27 countries (from 2020),Imports,"Motor vehicles, trailers and semi-trailers (C29)",Wholesale and retail trade and repair of motor vehicles and motorcycles (G45),1820055.789
2020,EU27 countries (from 2020),Imports,"Motor vehicles, trailers and semi-trailers (C29)","Wholesale trade, except of motor vehicles and motorcycles (G46)",45936.833
2020,EU27 countries (from 2020),Imports,"Motor vehicles, trailers and semi-trailers (C29)","Retail trade, except of motor vehicles and motorcycles (G47)",2428.377
2020,EU27 countries (from 2020),Imports,"Motor vehicles, trailers and semi-trailers (C29)",Transportation and storage (H),23373.416
2020,EU27 countries (from 2020),Imports,"Motor vehicles, trailers and semi-trailers (C29)",Financial and insurance activities (K),38488.649
2020,EU27 countries (from 2020),Imports,"Motor vehicles, trailers and semi-trailers (C29)",Administrative and support service activities (N),4791.445
2020,EU27 countries (from 2020),Imports,Other transport equipment (C30),Wholesale and retail trade and repair of motor vehicles and motorcycles (G45),10536.114
2020,EU27 countries (from 2020),Imports,Other transport equipment (C30),"Wholesale trade, except of motor vehicles and motorcycles (G46)",9881.73
2020,EU27 countries (from 2020),Imports,Other transport equipment (C30),"Retail trade, except of motor vehicles and motorcycles (G47)",11407.715
2020,EU27 countries (from 2020),Imports,Other transport equipment (C30),Transportation and storage (H),84382.692
2020,EU27 countries (from 2020),Imports,Other transport equipment (C30),"Professional, scientific and technical activities (M)",1046.633
2020,EU27 countries (from 2020),Imports,Other transport equipment (C30),Administrative and support service activities (N),8084224.939
2020,EU27 countries (from 2020),Imports,Furniture (C31),"Fabricated metal products, except machinery and equipment (C25)",42.635
2020,EU27 countries (from 2020),Imports,Furniture (C31),Furniture (C31),8331.101
2020,EU27 countries (from 2020),Imports,Furniture (C31),Wholesale and retail trade and repair of motor vehicles and motorcycles (G45),206.91
2020,EU27 countries (from 2020),Imports,Furniture (C31),"Wholesale trade, except of motor vehicles and motorcycles (G46)",40799.648
2020,EU27 countries (from 2020),Imports,Furniture (C31),"Retail trade, except of motor vehicles and motorcycles (G47)",75364.186
2020,EU27 countries (from 2020),Imports,Furniture (C31),Information and communication (J),199.044
2020,EU27 countries (from 2020),Imports,Furniture (C31),"Professional, scientific and technical activities (M)",3160.584
2020,EU27 countries (from 2020),Imports,Furniture (C31),Administrative and support service activities (N),334.703
2020,EU27 countries (from 2020),Imports,Other manufactured goods (C32),Food products (C10),67.603
2020,EU27 countries (from 2020),Imports,Other manufactured goods (C32),Paper and paper products (C17),207.929
2020,EU27 countries (from 2020),Imports,Other manufactured goods (C32),Basic pharmaceutical products and preparations (C21),61393.97
2020,EU27 countries (from 2020),Imports,Other manufactured goods (C32),Rubber and plastic products (C22),248.354
2020,EU27 countries (from 2020),Imports,Other manufactured goods (C32),"Fabricated metal products, except machinery and equipment (C25)",573.863
2020,EU27 countries (from 2020),Imports,Other manufactured goods (C32),Machinery and equipment n.e.c. (C28),545.472
2020,EU27 countries (from 2020),Imports,Other manufactured goods (C32),Other manufacturing (C32),152548.826
2020,EU27 countries (from 2020),Imports,Other manufactured goods (C32),Repair and installation of machinery and equipment (C33),136.108
2020,EU27 countries (from 2020),Imports,Other manufactured goods (C32),Wholesale and retail trade and repair of motor vehicles and motorcycles (G45),398.273
2020,EU27 countries (from 2020),Imports,Other manufactured goods (C32),"Wholesale trade, except of motor vehicles and motorcycles (G46)",555696.591
2020,EU27 countries (from 2020),Imports,Other manufactured goods (C32),"Retail trade, except of motor vehicles and motorcycles (G47)",108026.198
2020,EU27 countries (from 2020),Imports,Other manufactured goods (C32),Financial and insurance activities (K),1914.516
2020,EU27 countries (from 2020),Imports,Other manufactured goods (C32),"Professional, scientific and technical activities (M)",4784.993
2020,EU27 countries (from 2020),Imports,Other manufactured goods (C32),Administrative and support service activities (N),3860.111
2020,EU27 countries (from 2020),Imports,"Installation & maintenance of equipment, Construction, Services. (C33, F - U)",Chemicals and chemical products (C20),83.847
2020,EU27 countries (from 2020),Imports,"Installation & maintenance of equipment, Construction, Services. (C33, F - U)",Basic pharmaceutical products and preparations (C21),3465.751
2020,EU27 countries (from 2020),Imports,"Installation & maintenance of equipment, Construction, Services. (C33, F - U)","Computer, electronic and optical products (C26)",1746.297
2020,EU27 countries (from 2020),Imports,"Installation & maintenance of equipment, Construction, Services. (C33, F - U)",Other manufacturing (C32),1595.238
2020,EU27 countries (from 2020),Imports,"Installation & maintenance of equipment, Construction, Services. (C33, F - U)","Wholesale trade, except of motor vehicles and motorcycles (G46)",19152.096
2020,EU27 countries (from 2020),Imports,"Installation & maintenance of equipment, Construction, Services. (C33, F - U)",Transportation and storage (H),2294.303
2020,EU27 countries (from 2020),Imports,"Installation & maintenance of equipment, Construction, Services. (C33, F - U)",Information and communication (J),6860.077
2020,EU27 countries (from 2020),Imports,"Installation & maintenance of equipment, Construction, Services. (C33, F - U)",Administrative and support service activities (N),456.001
2020,EU27 countries (from 2020),Imports,"Water supply; sewerage, waste management and remediation services (E)",Rubber and plastic products (C22),973.095
2020,EU27 countries (from 2020),Imports,Unknown,"Agriculture, forestry and fishing (A)",17745.828
2020,EU27 countries (from 2020),Imports,Unknown,Mining and quarrying (B),1475.914
2020,EU27 countries (from 2020),Imports,Unknown,Food products (C10),8168.922
2020,EU27 countries (from 2020),Imports,Unknown,Beverages (C11),1610.343
2020,EU27 countries (from 2020),Imports,Unknown,Textiles (C13),2986.131
2020,EU27 countries (from 2020),Imports,Unknown,Wearing apparel (C14),1774.369
2020,EU27 countries (from 2020),Imports,Unknown,Leather and related products (C15),396.029
2020,EU27 countries (from 2020),Imports,Unknown,"Wood and wood products, except furniture (C16)",4047.443
2020,EU27 countries (from 2020),Imports,Unknown,Paper and paper products (C17),1044.348
2020,EU27 countries (from 2020),Imports,Unknown,Printing and reproduction of recorded media (C18),2154.505
2020,EU27 countries (from 2020),Imports,Unknown,Chemicals and chemical products (C20),2861.661
2020,EU27 countries (from 2020),Imports,Unknown,Basic pharmaceutical products and preparations (C21),2707.061
2020,EU27 countries (from 2020),Imports,Unknown,Rubber and plastic products (C22),3497.883
2020,EU27 countries (from 2020),Imports,Unknown,Other non-metallic mineral products (C23),2790.125
2020,EU27 countries (from 2020),Imports,Unknown,Basic metals (C24),1418.922
2020,EU27 countries (from 2020),Imports,Unknown,"Fabricated metal products, except machinery and equipment (C25)",7440.367
2020,EU27 countries (from 2020),Imports,Unknown,Electrical equipment (C27),2354.307
2020,EU27 countries (from 2020),Imports,Unknown,Machinery and equipment n.e.c. (C28),7170.472
2020,EU27 countries (from 2020),Imports,Unknown,"Motor vehicles, trailers and semi-trailers (C29)",1625.051
2020,EU27 countries (from 2020),Imports,Unknown,Other transport equipment (C30),228.732
2020,EU27 countries (from 2020),Imports,Unknown,Furniture (C31),3742.355
2020,EU27 countries (from 2020),Imports,Unknown,Other manufacturing (C32),6017.026
2020,EU27 countries (from 2020),Imports,Unknown,Repair and installation of machinery and equipment (C33),7020.763
2020,EU27 countries (from 2020),Imports,Unknown,"Electricity, gas, steam and air conditioning supply (D)",595.441
2020,EU27 countries (from 2020),Imports,Unknown,"Water supply; sewerage, waste management and remediation activities (E)",2228.005
2020,EU27 countries (from 2020),Imports,Unknown,Construction (F),38541.847
2020,EU27 countries (from 2020),Imports,Unknown,Wholesale and retail trade and repair of motor vehicles and motorcycles (G45),28935.376
2020,EU27 countries (from 2020),Imports,Unknown,"Wholesale trade, except of motor vehicles and motorcycles (G46)",179966.698
2020,EU27 countries (from 2020),Imports,Unknown,"Retail trade, except of motor vehicles and motorcycles (G47)",175123.83
2020,EU27 countries (from 2020),Imports,Unknown,Transportation and storage (H),11607.058
2020,EU27 countries (from 2020),Imports,Unknown,Information and communication (J),12959.921
2020,EU27 countries (from 2020),Imports,Unknown,Financial and insurance activities (K),5265.756
