Year,Partner Region,Trade Flow,Type of Ownership,NACE Rev 2 Activity,VALUE
2021,EU27 countries (from 2020),Imports,Domestically controlled,"Agriculture, forestry and fishing (A)",
2021,EU27 countries (from 2020),Imports,Domestically controlled,"Agriculture, Forestry & Fishing, Construction and Services, excluding Retail & Wholesale (A, F, H -U)",8582.0
2021,EU27 countries (from 2020),Imports,Domestically controlled,Mining and quarrying (B),
2021,EU27 countries (from 2020),Imports,Domestically controlled,Industry (B - E),3126.0
2021,EU27 countries (from 2020),Imports,Domestically controlled,Manufacturing (C),2922.0
2021,EU27 countries (from 2020),Imports,Domestically controlled,Food products (C10),378.0
2021,EU27 countries (from 2020),Imports,Domestically controlled,Beverages (C11),90.0
2021,EU27 countries (from 2020),Imports,Domestically controlled,Tobacco products (C12),
2021,EU27 countries (from 2020),Imports,Domestically controlled,Textiles (C13),83.0
2021,EU27 countries (from 2020),Imports,Domestically controlled,Wearing apparel (C14),55.0
2021,EU27 countries (from 2020),Imports,Domestically controlled,Leather and related products (C15),
2021,EU27 countries (from 2020),Imports,Domestically controlled,"Wood and wood products, except furniture (C16)",106.0
2021,EU27 countries (from 2020),Imports,Domestically controlled,Paper and paper products (C17),59.0
2021,EU27 countries (from 2020),Imports,Domestically controlled,Printing and reproduction of recorded media (C18),149.0
2021,EU27 countries (from 2020),Imports,Domestically controlled,Coke and refined petroleum products (C19),
2021,EU27 countries (from 2020),Imports,Domestically controlled,Chemicals and chemical products (C20),101.0
2021,EU27 countries (from 2020),Imports,Domestically controlled,Basic pharmaceutical products and preparations (C21),25.0
2021,EU27 countries (from 2020),Imports,Domestically controlled,Rubber and plastic products (C22),140.0
2021,EU27 countries (from 2020),Imports,Domestically controlled,Other non-metallic mineral products (C23),175.0
2021,EU27 countries (from 2020),Imports,Domestically controlled,Basic metals (C24),60.0
2021,EU27 countries (from 2020),Imports,Domestically controlled,"Fabricated metal products, except machinery and equipment (C25)",391.0
2021,EU27 countries (from 2020),Imports,Domestically controlled,"Computer, electronic and optical products (C26)",93.0
2021,EU27 countries (from 2020),Imports,Domestically controlled,Electrical equipment (C27),63.0
2021,EU27 countries (from 2020),Imports,Domestically controlled,Machinery and equipment n.e.c. (C28),231.0
2021,EU27 countries (from 2020),Imports,Domestically controlled,"Motor vehicles, trailers and semi-trailers (C29)",48.0
2021,EU27 countries (from 2020),Imports,Domestically controlled,Other transport equipment (C30),18.0
2021,EU27 countries (from 2020),Imports,Domestically controlled,Furniture (C31),202.0
2021,EU27 countries (from 2020),Imports,Domestically controlled,Other manufacturing (C32),162.0
2021,EU27 countries (from 2020),Imports,Domestically controlled,Repair and installation of machinery and equipment (C33),277.0
2021,EU27 countries (from 2020),Imports,Domestically controlled,"Electricity, gas, steam and air conditioning supply (D)",
2021,EU27 countries (from 2020),Imports,Domestically controlled,"Water supply; sewerage, waste management and remediation activities (E)",113.0
2021,EU27 countries (from 2020),Imports,Domestically controlled,Construction (F),2230.0
2021,EU27 countries (from 2020),Imports,Domestically controlled,Wholesale and retail trade; repair of motor vehicles and motorcycles (G),10116.0
2021,EU27 countries (from 2020),Imports,Domestically controlled,Wholesale and retail trade and repair of motor vehicles and motorcycles (G45),1000.0
2021,EU27 countries (from 2020),Imports,Domestically controlled,"Wholesale trade, except of motor vehicles and motorcycles (G46)",3842.0
2021,EU27 countries (from 2020),Imports,Domestically controlled,"Retail trade, except of motor vehicles and motorcycles (G47)",5274.0
2021,EU27 countries (from 2020),Imports,Domestically controlled,Transportation and storage (H),442.0
2021,EU27 countries (from 2020),Imports,Domestically controlled,"Accommodation and Food and Other Services (I, OTU)",1846.0
2021,EU27 countries (from 2020),Imports,Domestically controlled,Information and communication (J),815.0
2021,EU27 countries (from 2020),Imports,Domestically controlled,Financial and insurance activities (K),114.0
2021,EU27 countries (from 2020),Imports,Domestically controlled,Real estate activities (L),
2021,EU27 countries (from 2020),Imports,Domestically controlled,"Professional, scientific and technical activities (M)",1399.0
2021,EU27 countries (from 2020),Imports,Domestically controlled,Administrative and support service activities (N),875.0
2021,EU27 countries (from 2020),Imports,Domestically controlled,Unknown,0.0
2021,EU27 countries (from 2020),Imports,Domestically controlled,Total Trade in Goods,21824.0
2021,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,"Agriculture, forestry and fishing (A)",
2021,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,"Agriculture, Forestry & Fishing, Construction and Services, excluding Retail & Wholesale (A, F, H -U)",53.0
2021,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,Mining and quarrying (B),0.0
2021,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,Industry (B - E),29.0
2021,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,Manufacturing (C),
2021,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,Food products (C10),
2021,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,Beverages (C11),0.0
2021,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,Tobacco products (C12),0.0
2021,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,Textiles (C13),
2021,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,Wearing apparel (C14),0.0
2021,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,Leather and related products (C15),0.0
2021,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,"Wood and wood products, except furniture (C16)",0.0
2021,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,Paper and paper products (C17),0.0
2021,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,Printing and reproduction of recorded media (C18),
2021,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,Coke and refined petroleum products (C19),0.0
2021,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,Chemicals and chemical products (C20),0.0
2021,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,Basic pharmaceutical products and preparations (C21),0.0
2021,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,Rubber and plastic products (C22),
2021,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,Other non-metallic mineral products (C23),
2021,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,Basic metals (C24),
2021,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,"Fabricated metal products, except machinery and equipment (C25)",
2021,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,"Computer, electronic and optical products (C26)",
2021,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,Electrical equipment (C27),
2021,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,Machinery and equipment n.e.c. (C28),
2021,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,"Motor vehicles, trailers and semi-trailers (C29)",
2021,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,Other transport equipment (C30),0.0
2021,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,Furniture (C31),0.0
2021,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,Other manufacturing (C32),
2021,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,Repair and installation of machinery and equipment (C33),
2021,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,"Electricity, gas, steam and air conditioning supply (D)",
2021,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,"Water supply; sewerage, waste management and remediation activities (E)",0.0
2021,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,Construction (F),10.0
2021,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,Wholesale and retail trade; repair of motor vehicles and motorcycles (G),41.0
2021,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,Wholesale and retail trade and repair of motor vehicles and motorcycles (G45),
2021,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,"Wholesale trade, except of motor vehicles and motorcycles (G46)",35.0
2021,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,"Retail trade, except of motor vehicles and motorcycles (G47)",
2021,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,Transportation and storage (H),6.0
2021,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,"Accommodation and Food and Other Services (I, OTU)",
2021,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,Information and communication (J),12.0
2021,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,Financial and insurance activities (K),8.0
2021,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,Real estate activities (L),0.0
2021,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,"Professional, scientific and technical activities (M)",
2021,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,Administrative and support service activities (N),
2021,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,Unknown,0.0
2021,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,Total Trade in Goods,123.0
2021,EU27 countries (from 2020),Imports,Of which - Domestically controlled without own affiliates abroad,"Agriculture, forestry and fishing (A)",725.0
2021,EU27 countries (from 2020),Imports,Of which - Domestically controlled without own affiliates abroad,"Agriculture, Forestry & Fishing, Construction and Services, excluding Retail & Wholesale (A, F, H -U)",8529.0
